crs_id,project_title,short_description,long_description,purpose_name,PAF determination,PAF confidence ML
2007010189,OECS-Catastrophe Insurance,OECS-CATASTROPHE INSURANCE,"",Multi-hazard response preparedness,Review,0.00230635376647115
2007010191,OECS-Catastrophe Insurance,OECS-CATASTROPHE INSURANCE,"",Multi-hazard response preparedness,Review,0.00230635376647115
2007010190,OECS-Catastrophe Insurance,OECS-CATASTROPHE INSURANCE,"",Multi-hazard response preparedness,Review,0.00230635376647115
2020021418A,UNDRR Horn of Africa Partnership for Early Warning and Early Action 2020-21,UNDRR HORN OF AFRICA PARTNERSHIP FOR EARLY WARNING AND EARLY ACTION 2020-21,Horn of Africa Partnership for Early Warning and Early Action,Disaster Risk Reduction,Review,0.00226875394582748
2020990202,Climate Risk Finance for Susta,CLIMATE RISK FINANCE FOR SUSTA,The full pledge document is at formulation stage and approval Climate Risk Finance for Sustainable & Climate Resilient,Multi-hazard response preparedness,Review,0.00216960511170328
2020990203,Climate Risk Finance for Susta,CLIMATE RISK FINANCE FOR SUSTA,The full pledge document is at formulation stage and approval Climate Risk Finance for Sustainable & Climate Resilient,Multi-hazard response preparedness,Review,0.00216960511170328
2020000244,Support towards conflict prevention and mitigation in Africa to build sustainable peace,SUPPORT TOWARDS CONFLICT PREVENTION AND MITIGATION IN AFRICA TO BUILD SUSTAINABLE PEACE,"Strengthening the capacities of regional, national and local actors to effectively prevent and mitigate conflict and build sustainable peace by proactively responding to conflict, building a critical mass of conflict prevention, mitigation, and mediation capacities, and strengthening local and national early warning and early action mechanisms through increased knowledge, policy support and integration of the drivers of conflict.","Civilian peace-building, conflict prevention and resolution",Review,0.00207098433747888
2020000084,Emergency contribution to the Jordan Humanitarian Fund (JHF) for 2020,EMERGENCY CONTRIBUTION TO THE JORDAN HUMANITARIAN FUND (JHF) FOR 2020,"The initiative contributes to the Jordan Humanitarian Fund (JHF), multi-donor country-based pooled fund (CBPF) established in 2014 in response to the increasing needs and operational complexity of the Syria crisis. The Fund focuses primarily on responding to urgent humanitarian needs through filling funding gaps and responding rapidly to new or unforeseen emergency needs, with exceptional funding for coordination, early action, preparedness and resilience activities. The fund can also address the humanitarian needs in southern Syria in case of direct funding support for cross-border operations from Jordan. Some activities that will be carried out within the framework of the project aim to respond to and / or mitigate the impact of the Covid19 Pandemic",Material relief assistance and services,Review,0.00204129843041301
2020023283B,Pastoral Areas Resilience Activity (PARA),PASTORAL AREAS RESILIENCE ACTIVITY (PARA),"The Pastoral Areas Resilience Activity consists of core activities and crisis modifier activities. The core activities will target 250,000 households (approximately 1.5 million people) in 30 or more selected districts (Woredas) of Oromia, Somali, Afar and potentially South Omo by tackling the root causes of vulnerability for lowlands households to improve their capacity to withstand and recover from climate and conflict related shocks and stresses. These include weak disaster risk management capacity at different levels, limited livelihood diversification options, poor livestock and crop productivity and market linkages and low levels of nutrition. Implementation will focus on systems change, with a strong learning component to ensure interventions are adapted per the latest analysis and research. The Pastoral Areas Resilience Activity will be one piece to the larger puzzle of building the resilience of Ethiopias pastoral populations, and partnerships with other implementers, donors, the GoE and the private sector will be essential to reach the scale needed for real systems change.",Basic nutrition,Review,0.00155462604016066
2020023283A,Pastoral Areas Resilience Activity (PARA),PASTORAL AREAS RESILIENCE ACTIVITY (PARA),"The Pastoral Areas Resilience Activity consists of core activities and crisis modifier activities. The core activities will target 250,000 households (approximately 1.5 million people) in 30 or more selected districts (Woredas) of Oromia, Somali, Afar and potentially South Omo by tackling the root causes of vulnerability for lowlands households to improve their capacity to withstand and recover from climate and conflict related shocks and stresses. These include weak disaster risk management capacity at different levels, limited livelihood diversification options, poor livestock and crop productivity and market linkages and low levels of nutrition. Implementation will focus on systems change, with a strong learning component to ensure interventions are adapted per the latest analysis and research. The Pastoral Areas Resilience Activity will be one piece to the larger puzzle of building the resilience of Ethiopias pastoral populations, and partnerships with other implementers, donors, the GoE and the private sector will be essential to reach the scale needed for real systems change.",Agricultural policy and administrative management,Review,0.00155462604016066
2020023284A,Pastoral Areas Resilience Activity (PARA),PASTORAL AREAS RESILIENCE ACTIVITY (PARA),"The Pastoral Areas Resilience Activity consists of core activities and crisis modifier activities. The core activities will target 250,000 households (approximately 1.5 million people) in 30 or more selected districts (Woredas) of Oromia, Somali, Afar and potentially South Omo by tackling the root causes of vulnerability for lowlands households to improve their capacity to withstand and recover from climate and conflict related shocks and stresses. These include weak disaster risk management capacity at different levels, limited livelihood diversification options, poor livestock and crop productivity and market linkages and low levels of nutrition. Implementation will focus on systems change, with a strong learning component to ensure interventions are adapted per the latest analysis and research. The Pastoral Areas Resilience Activity will be one piece to the larger puzzle of building the resilience of Ethiopias pastoral populations, and partnerships with other implementers, donors, the GoE and the private sector will be essential to reach the scale needed for real systems change.",Agricultural policy and administrative management,Review,0.00155462604016066
2020023284B,Pastoral Areas Resilience Activity (PARA),PASTORAL AREAS RESILIENCE ACTIVITY (PARA),"The Pastoral Areas Resilience Activity consists of core activities and crisis modifier activities. The core activities will target 250,000 households (approximately 1.5 million people) in 30 or more selected districts (Woredas) of Oromia, Somali, Afar and potentially South Omo by tackling the root causes of vulnerability for lowlands households to improve their capacity to withstand and recover from climate and conflict related shocks and stresses. These include weak disaster risk management capacity at different levels, limited livelihood diversification options, poor livestock and crop productivity and market linkages and low levels of nutrition. Implementation will focus on systems change, with a strong learning component to ensure interventions are adapted per the latest analysis and research. The Pastoral Areas Resilience Activity will be one piece to the larger puzzle of building the resilience of Ethiopias pastoral populations, and partnerships with other implementers, donors, the GoE and the private sector will be essential to reach the scale needed for real systems change.",Agricultural policy and administrative management,Review,0.00155462604016066
