crs_id,project_title,short_description,long_description,purpose_name,Crisis finance determination,Crisis finance confidence ML
2015001511-1,"Supply of drinking water in a village in the Somali region, Horn of Africa, Ethiopia","SUPPLY OF DRINKING WATER IN A VILLAGE IN THE SOMALI REGION, HORN OF AFRICA, ETHIOPIA","Dotar a la población de Mulale de las capacidades suficientes para que las sequías y crisis alimentarias les afecten en menor medida asegurando su acceso a una fuente permanente de agua potable, previniendo migraciones involuntarias y disminuyendo las tasas de morbi – mortalidad.El proyecto consiste en la construcción y puesta en marcha de un sistema de abastecimiento que toma el agua de un pozo profundo. En una primera etapa se perforará este pozo y mediante este proyecto se dotará al pozo de un sistema de bombeo, un depósito de almacenamiento y un sistema de distribución por gravedad que llevará el agua a doce fuentes comunitarias y dos bebederos para ganado. Para la sostenibilidad se creará un comité de gestión del agua y se formará a un operario en el manejo y mantenimientos básico del sistema. Y para completar y aumentar el impacto del proyecto se impartirán sesiones de higiene y saneamiento básico y se construirán dos bloques de letrinas de uso público.Todo el proyecto se enmarca en una metodología de trabajo ya implantada por nuestro socio local en la que se involucra a la comunidad desde el primer momento en toda la toma de decisiones y con especial atención a que las mujeres que son las principalmente afectadas por el proyecto, estén involucradas en todas las etapas y en la toma de decisiones. También los departamentos de agua y de desarrollo del distrito forman parte de la metodología de trabajo, garantizando de este modo la sostenibilidad de la acción.",Basic drinking water supply and basic sanitation,Yes,0.992621421813965
2012006466,"Water for Livestock in Garissa and Isiolo Counties, Northern Kenya","WATER FOR LIVESTOCK IN GARISSA AND ISIOLO COUNTIES, NORTHERN KENYA","The context of arid zones in Kenya calls for a greater emphasis on preventive approaches and drought risk management both on local and regional scales. Surface water facilities, provided by low cost systems with simple maintenance alongside rangeland management are a key element of water supply for livestock and drought resilience in North Kenya where more than 80% of the population are pastoralists.",Agricultural water resources,Yes,0.992617785930634
2017027587,Inland Freight Cost of USAID Title II Development Program for Disaster Readiness,INLAND FREIGHT COST OF USAID TITLE II DEVELOPMENT PROGRAM FOR DISASTER READINESS,USAID Title II Development Program for Disaster Readiness through Catholic Relief Services.,Food assistance,Yes,0.992600202560425
2016007996_01,International Medical Corps,INTERNATIONAL MEDICAL CORPS,to support an emergency response for populations affected by Hurricane Matthew in Haiti,Material relief assistance and services,Yes,0.992579281330109
2007003885,"The Norwegian Trust Fund for Debt Sustainability, Volatility and Relief","THE NORWEGIAN TRUST FUND FOR DEBT SUSTAINABILITY, VOLATILITY AND RELIEF","The Norwegian Trust Fund for Debt Sustainability, Volatility and Relief - the World Bank.The contribution shall be used for the activities described in the annex of the agreement (see under). Level of support: amount not exeeding 13,5 mill. NOK (approx. 2, 2 mill USD as in proposal received) NOK 7,4 mill. + 6,1 million (in two yearly innstallments).Budget items:I. Debt Sustainability in Low-Income Countries ($300,000)II. HIPC Implementation ($300,000)III. Integrating the IDA Debt Reduction Facility with the HIPC Initiative ($250,000)IV. Other Debt Policy Issues ($350,000)V. Strengthening Debt Management in Low-Income Countries ($1,000,000)",Public finance management (PFM),Yes,0.992543816566467
2012006451,"Diakonia, Support to International Humanitarian Law Program in the oPt","DIAKONIA, SUPPORT TO INTERNATIONAL HUMANITARIAN LAW PROGRAM IN THE OPT","The promotion of International humanitarian law (IHL) is at the core of Switzerland's engagement in the occupied Palestinian territory. With its support to the Diakonia IHL resource Centre, Switzerland, together with other donors, will strengthen the capacities to monitor IHL violations and to utilize the various mechanisms of accountability and compliance, including the third-state responsibility.",Human rights,Yes,0.992517590522766
2012006450,"Diakonia, Support to International Humanitarian Law Program in the oPt","DIAKONIA, SUPPORT TO INTERNATIONAL HUMANITARIAN LAW PROGRAM IN THE OPT","The promotion of International humanitarian law (IHL) is at the core of Switzerland's engagement in the occupied Palestinian territory. With its support to the Diakonia IHL resource Centre, Switzerland, together with other donors, will strengthen the capacities to monitor IHL violations and to utilize the various mechanisms of accountability and compliance, including the third-state responsibility.",Human rights,Yes,0.992517590522766
2015005005,"Caritas Belgium, Averting famines in South Sudan by supporting indigenous semi-commercial food production","CARITAS BELGIUM, AVERTING FAMINES IN SOUTH SUDAN BY SUPPORTING INDIGENOUS SEMI-COMMERCIAL FOOD PRODUCTION","Food insecurity in South Sudan remains distressingly widespread. Nationwide, some 41% of the population is severely food insecure as per FSMS report conducted in April 2015, and the IPC report released in May 2015 projected that 4.6 million people are facing severe food insecurity. Main causes are the ongoing conflict, the limited functioning markets, high food prices associated with rising inflation and depreciation of the local currency, diminishing purchasing power of most households, depletion of household stocks and depleted livelihood options. Caritas Belgium with its implementing partners intend to improve farming ability of rural farmers in the greenbelt area of Greater Equatoria through extension provision, market linkages and provision of appropriate technology to farmers group in order to improve production and reduce food insecurity. The greenbelt which is mostly the greater Equatoria region is extremely fertile, its population is exclusively made up of farmers and it is South Sudan's most peaceful region.",Employment creation,Yes,0.992506921291351
2015005005,"Caritas Belgium, Averting famines in South Sudan by supporting indigenous semi-commercial food production","CARITAS BELGIUM, AVERTING FAMINES IN SOUTH SUDAN BY SUPPORTING INDIGENOUS SEMI-COMMERCIAL FOOD PRODUCTION","Food insecurity in South Sudan remains distressingly widespread. Nationwide, some 41% of the population is severely food insecure as per FSMS report conducted in April 2015, and the IPC report released in May 2015 projected that 4.6 million people are facing severe food insecurity. Main causes are the ongoing conflict, the limited functioning markets, high food prices associated with rising inflation and depreciation of the local currency, diminishing purchasing power of most households, depletion of household stocks and depleted livelihood options. Caritas Belgium with its implementing partners intend to improve farming ability of rural farmers in the greenbelt area of Greater Equatoria through extension provision, market linkages and provision of appropriate technology to farmers group in order to improve production and reduce food insecurity. The greenbelt which is mostly the greater Equatoria region is extremely fertile, its population is exclusively made up of farmers and it is South Sudan's most peaceful region.",Agricultural development,Yes,0.992506921291351
2016002102-1,Collaboration call between La Rioja Government and La Rioja Red Cross for immediate intervention in humanitarian emergency situations.,COLLABORATION CALL BETWEEN LA RIOJA GOVERNMENT AND LA RIOJA RED CROSS FOR IMMEDIATE INTERVENTION IN HUMANITARIAN EMERGENCY SITUATIONS.,El Gobierno de La Rioja y Cruz Roja Española en La Rioja a través de este convenio establecen el marco de colaboración para la compra de suministros destinados a formar parte del sistema de respuesta internacional de Cruz Roja Española para su disponibilidad de cara a la respuesta inmediata ante situaciones de emergencia humanitaria internacional.,Material relief assistance and services,Yes,0.992396175861359
2016005624-1,Emergency aid: improvement of the assistance to persons in vulnerable situations form Damascus and suburbs.,EMERGENCY AID: IMPROVEMENT OF THE ASSISTANCE TO PERSONS IN VULNERABLE SITUATIONS FORM DAMASCUS AND SUBURBS.,"Título completo del proyecto: Ayuda de Emergencia: Proyecto mejora de las asistencia a personas vulnerables de Damasco y Suburbios :: Siria lleva siendo, desde 2011, un escenario de batallas, de violencia y de duras condiciones de vida. La situación, lejos de resolverse, se mantiene , y la crisis por la que estaba pasando la población, se ahonda, empobreciendo aún más a la población y generando más desplazados internos.Las familias sirias están viviendo situaciones terribles, la mayoría de las personas desplazadas internas y las comunidades empobrecidas han sido amenazadas, atacadas, robadas y sus viviendas y sus lugares de trabajo han sido destruidos.Muchos han tenido que salir de sus poblaciones, dejando todas sus posesiones y han escapado hacia zonas más seguras del área de Damasco.La mayoría se encuentra en una  situación de hacinamiento, pagando costes muy elevados de alquiler y sin disponer de ingresos con los que sufragar los gastos. La escasez de trabajo y la elevada inflación ha generado pobreza incluso entre la clase media.Las difíciles condiciones de vida(bajas temperaturas, falta de combustible para sistema de calefacción, apagones prolongados y falta de agua)hacen mella en al salud de la población, provocando una menor resistencia a las enfermedades.",Material relief assistance and services,Yes,0.992361426353455
