crs_id,project_title,short_description,long_description,purpose_name,PAF determination,PAF confidence ML
2018001214001,"WFP support to Government disaster risk reduction, early response, recovery systems and policies.","WFP SUPPORT TO GOVERNMENT DISASTER RISK REDUCTION, EARLY RESPONSE, RECOVERY SYSTEMS AND POLICIES.","WFP support to Government disaster risk reduction, early response, recovery systems and policies.",Multi-hazard response preparedness,Review,0.00100309669505805
2018001218003,"APPUI AU DEPLOIEMENT D'UN SYSTEME OPERATIONNEL, TRANSSECTORIEL ET INTEGRE, DE REDUCTION DES RISQUES DE CATASTROPHE (RRC) AU NIVEAU MUNICIPAL.","APPUI AU DEPLOIEMENT D'UN SYSTEME OPERATIONNEL, TRANSSECTORIEL ET INTEGRE, DE REDUCTION DES RISQUES DE CATASTROPHE (RRC) AU NIVEAU MUNICIPAL.","APPUI AU DEPLOIEMENT D'UN SYSTEME OPERATIONNEL, TRANSSECTORIEL ET INTEGRE, DE REDUCTION DES RISQUES DE CATASTROPHE (RRC) AU NIVEAU MUNICIPAL.",Multi-hazard response preparedness,Review,0.000986584229394794
2018002853,South Sudan Conflict Reduction,SOUTH SUDAN CONFLICT REDUCTION,"National and sub-national support for peace process including Conflict Early Warning & Early Response System (CRS), Preventing Violence & Building Safer Communities in Wau state (Nonviolent Peace force), National Council of Churches (Christian Aid)",Security system management and reform,Review,0.00097043823916465
2016029844.0,Public Expenditure and Fiscal Risk Management DPF-DDO,PUBLIC EXPENDITURE AND FISCAL RISK MANAGEMENT DPF-DDO,"",Decentralisation and support to subnational government,Review,0.000849897682201117
"",Public Expenditure and Fiscal Risk Management DPF-DDO,PUBLIC EXPENDITURE AND FISCAL RISK MANAGEMENT DPF-DDO,"",Public finance management (PFM),Review,0.000849897682201117
2015000096001,Bridging the gap: Enhancing Early Warning and Effective Early Action,BRIDGING THE GAP: ENHANCING EARLY WARNING AND EFFECTIVE EARLY ACTION,"The proposed action involves four complementary and integrated activities, whose overall objective is to support the EU to better act, alone or with others, to prevent the emergence, re-emergence or escalation of violent conflict around the world, establishing conditions for long-term peace and security. Combined, the activities will achieve the following specific objectives: (i) to narrow the EU's early warning-early action response gap  (ii) to translate early warning information into early ac","Civilian peace-building, conflict prevention and resolution",Review,0.000838198931887746
2018000203,EARLY WARNING PILOT_PACT INST ETHIOPIA,EARLY WARNING PILOT_PACT INST ETHIOPIA,Versterking van de civiele 'early warning / early action' capaciteit van de ETH autoriteiten,"Civilian peace-building, conflict prevention and resolution",Review,0.000801142537966371
2018002462,Strengthening resilience within the community to natural disasters by reducing vulnerability risk,STRENGTHENING RESILIENCE WITHIN THE COMMUNITY TO NATURAL DISASTERS BY REDUCING VULNERABILITY RISK,"Strengthening resilience within the community to natural disasters by reducing the risk of vulnerability through participatory risk mapping, building community-based disaster preparedness and networking stakeholders at all levels.",Disaster Risk Reduction,Review,0.000743629469070584
2017061544F,FAO HUM 2017-2019,FAO HUM 2017-2019,"Humanitarian assistance to FAO, 12 month projects in Somailia x2 and Ethiopia, multiyear support to the Sahel-crisis (Mali, Niger, Cameroon and Chad), Nigeria and the DPRK, in addition to support to SFERA and the global food security cluster.",Material relief assistance and services,Review,0.000637686345726252
2017061544B,FAO HUM 2017-2019,FAO HUM 2017-2019,"Humanitarian assistance to FAO, 12 month projects in Somailia x2 and Ethiopia, multiyear support to the Sahel-crisis (Mali, Niger, Cameroon and Chad), Nigeria and the DPRK, in addition to support to SFERA and the global food security cluster.",Material relief assistance and services,Review,0.000637686345726252
2017061544E,FAO HUM 2017-2019,FAO HUM 2017-2019,"Humanitarian assistance to FAO, 12 month projects in Somailia x2 and Ethiopia, multiyear support to the Sahel-crisis (Mali, Niger, Cameroon and Chad), Nigeria and the DPRK, in addition to support to SFERA and the global food security cluster.",Material relief assistance and services,Review,0.000637686345726252
2017061544I,FAO HUM 2017-2019,FAO HUM 2017-2019,"Humanitarian assistance to FAO, 12 month projects in Somailia x2 and Ethiopia, multiyear support to the Sahel-crisis (Mali, Niger, Cameroon and Chad), Nigeria and the DPRK, in addition to support to SFERA and the global food security cluster.",Material relief assistance and services,Review,0.000637686345726252
2017061214AAA,Handicap International Humanitarian Support (DRR) DPRK 2017-2019 - HI support to DRR in DPRK 2017-2019,HANDICAP INTERNATIONAL HUMANITARIAN SUPPORT (DRR) DPRK 2017-2019 - HI SUPPORT TO DRR IN DPRK 2017-2019,"The project intends to improve the resilience of the community to reduce therisk of disaster through improving the capacity of SCEDM and KFPD oninclusive DRR, strengthening inclusive early warning system, development ofcommunity contingency plan, availability of safe place in the community,school building resilience improvement, development of school mitigation andcontingency plan targeting people/children with disabilities, elderly and theirfamily members. Selected communities as a whole are the indirectbeneficiaries of the actions.5 communities and 3 schools (children with disabilities) from North Pyonganand South Hamyong are proposed to be intervened during the project period.",Multi-hazard response preparedness,Review,0.000619338767137379
2018068162M,FAO HUM 2017-2019 - FAO HUM 2018-2019,FAO HUM 2017-2019 - FAO HUM 2018-2019,"Humanitarian assistance to FAO, 12 month projects in Somailia x2 and Ethiopia, multiyear support to the Sahel-crisis (Mali, Niger, Cameroon and Chad), Nigeria and the DPRK, in addition to support to SFERA and the global food security cluster.",Immediate post-emergency reconstruction and rehabilitation,Review,0.00060081179253757
2018068162G,FAO HUM 2017-2019 - FAO HUM 2018-2019,FAO HUM 2017-2019 - FAO HUM 2018-2019,"Humanitarian assistance to FAO, 12 month projects in Somailia x2 and Ethiopia, multiyear support to the Sahel-crisis (Mali, Niger, Cameroon and Chad), Nigeria and the DPRK, in addition to support to SFERA and the global food security cluster.",Material relief assistance and services,Review,0.00060081179253757
2018068162K,FAO HUM 2017-2019 - FAO HUM 2018-2019,FAO HUM 2017-2019 - FAO HUM 2018-2019,"Humanitarian assistance to FAO, 12 month projects in Somailia x2 and Ethiopia, multiyear support to the Sahel-crisis (Mali, Niger, Cameroon and Chad), Nigeria and the DPRK, in addition to support to SFERA and the global food security cluster.",Immediate post-emergency reconstruction and rehabilitation,Review,0.00060081179253757
2018068162H,FAO HUM 2017-2019 - FAO HUM 2018-2019,FAO HUM 2017-2019 - FAO HUM 2018-2019,"Humanitarian assistance to FAO, 12 month projects in Somailia x2 and Ethiopia, multiyear support to the Sahel-crisis (Mali, Niger, Cameroon and Chad), Nigeria and the DPRK, in addition to support to SFERA and the global food security cluster.",Relief co-ordination and support services,Review,0.00060081179253757
2018068162Q,FAO HUM 2017-2019 - FAO HUM 2018-2019,FAO HUM 2017-2019 - FAO HUM 2018-2019,"Humanitarian assistance to FAO, 12 month projects in Somailia x2 and Ethiopia, multiyear support to the Sahel-crisis (Mali, Niger, Cameroon and Chad), Nigeria and the DPRK, in addition to support to SFERA and the global food security cluster.",Multi-hazard response preparedness,Review,0.00060081179253757
2018068162E,FAO HUM 2017-2019 - FAO HUM 2018-2019,FAO HUM 2017-2019 - FAO HUM 2018-2019,"Humanitarian assistance to FAO, 12 month projects in Somailia x2 and Ethiopia, multiyear support to the Sahel-crisis (Mali, Niger, Cameroon and Chad), Nigeria and the DPRK, in addition to support to SFERA and the global food security cluster.",Immediate post-emergency reconstruction and rehabilitation,Review,0.00060081179253757
2018068162O,FAO HUM 2017-2019 - FAO HUM 2018-2019,FAO HUM 2017-2019 - FAO HUM 2018-2019,"Humanitarian assistance to FAO, 12 month projects in Somailia x2 and Ethiopia, multiyear support to the Sahel-crisis (Mali, Niger, Cameroon and Chad), Nigeria and the DPRK, in addition to support to SFERA and the global food security cluster.",Immediate post-emergency reconstruction and rehabilitation,Review,0.00060081179253757
